inost_r0,-1.0*CDIPTr_M + 1.0*CDIPTr_M_reverse_21b8a + 1.0*INOSTtr_M - 1.0*INOSTtr_M_reverse_7cb9c
cmp_r0,1.0*CDIPTr_M - 1.0*CDIPTr_M_reverse_21b8a + 1.0*CMPtr_M - 1.0*CMPtr_M_reverse_d9e66 + 1.0*DAGCPr_M - 1.0*DAGCPr_M_reverse_c91a9 + 1.0*ETHAPTr_M - 1.0*ETHAPTr_M_reverse_32490 + 1.0*PGPSr_M - 1.0*PGPSr_M_reverse_6081a + 1.0*PSSr_M - 1.0*PSSr_M_reverse_a4ea0
pgp_os_r0,1.0*PGPSr_M - 1.0*PGPSr_M_reverse_6081a + 1.0*PGPtr_M - 1.0*PGPtr_M_reverse_9a4cb
cmp_m0,1.0*CLPNSm_M - 1.0*CLPNSm_M_reverse_bfb4e - 1.0*CTPtm_M + 1.0*CTPtm_M_reverse_38125 + 1.0*MOAT2m_M - 1.0*MOAT2m_M_reverse_b8603 + 1.0*MOATm_M - 1.0*MOATm_M_reverse_ef779 + 1.0*PGPSm_M - 1.0*PGPSm_M_reverse_7e617 + 1.0*PSSm_M - 1.0*PSSm_M_reverse_10d48
pgp_os_m0,-1.0*PGPPm_M + 1.0*PGPPm_M_reverse_d3f71 + 1.0*PGPSm_M - 1.0*PGPSm_M_reverse_7e617 + 1.0*PGPtm_M - 1.0*PGPtm_M_reverse_f35f7
pg_os_m0,-1.0*CLPNSm_M + 1.0*CLPNSm_M_reverse_bfb4e + 1.0*PGPPm_M - 1.0*PGPPm_M_reverse_d3f71
clpn_os_m0,1.0*CLPNSm_M - 1.0*CLPNSm_M_reverse_bfb4e
ser-L_r0,-1.0*PSSr_M + 1.0*PSSr_M_reverse_a4ea0 - 1.0*SERDCr_M + 1.0*SERDCr_M_reverse_6f43a - 1.0*SERPTr_M + 1.0*SERPTr_M_reverse_7e0b0 + 1.0*SERtr_M - 1.0*SERtr_M_reverse_9bc3e
ps_os_r0,-1.0*PEDCr_M + 1.0*PEDCr_M_reverse_48cad + 1.0*PSSr_M - 1.0*PSSr_M_reverse_a4ea0 + 1.0*PStr_M - 1.0*PStr_M_reverse_84f69
ps_os_m0,-1.0*PEDCm_M + 1.0*PEDCm_M_reverse_85ce2 + 1.0*PSSm_M - 1.0*PSSm_M_reverse_10d48 + 1.0*PStm_M - 1.0*PStm_M_reverse_2296e
pe_os_m0,1.0*PEDCm_M - 1.0*PEDCm_M_reverse_85ce2 + 1.0*PEtm_M - 1.0*PEtm_M_reverse_cb7b3
cdpea_r0,-1.0*ETHAPTr_M + 1.0*ETHAPTr_M_reverse_32490 + 1.0*PETHACTr_M - 1.0*PETHACTr_M_reverse_361fd
ethamp_r0,1.0*ETHAKr_M - 1.0*ETHAKr_M_reverse_6a274 - 1.0*PETHACTr_M + 1.0*PETHACTr_M_reverse_361fd - 1.0*PETHAMTr_M + 1.0*PETHAMTr_M_reverse_c7073 + 1.0*SGPL11r_M - 1.0*SGPL11r_M_reverse_7ed0d + 1.0*SGPL12r_M - 1.0*SGPL12r_M_reverse_9c35d
etha_r0,-1.0*ETHAKr_M + 1.0*ETHAKr_M_reverse_6a274 + 1.0*SERDCr_M - 1.0*SERDCr_M_reverse_6f43a
adp_r0,-1.0*ATPtr_M + 1.0*ATPtr_M_reverse_44c0d + 1.0*CHOLKr_M - 1.0*CHOLKr_M_reverse_80009 + 1.0*ETHAKr_M - 1.0*ETHAKr_M_reverse_6a274 + 1.0*SLCBK1r_M - 1.0*SLCBK1r_M_reverse_0df19 + 1.0*SLCBK2r_M - 1.0*SLCBK2r_M_reverse_3ab67
etha_s0,-1.0*ETHAKs_M + 1.0*ETHAKs_M_reverse_cd31e + 1.0*SERDCs_M - 1.0*SERDCs_M_reverse_f221c
ethamp_s0,1.0*ETHAKs_M - 1.0*ETHAKs_M_reverse_cd31e - 1.0*PETHAMTs_M + 1.0*PETHAMTs_M_reverse_bf31a
amet_r0,-1.0*AMETt2r_M + 1.0*AMETt2r_M_reverse_1bcdc - 3.0*PETHAMTr_M + 3.0*PETHAMTr_M_reverse_c7073
ahcys_r0,1.0*AMETt2r_M - 1.0*AMETt2r_M_reverse_1bcdc + 3.0*PETHAMTr_M - 3.0*PETHAMTr_M_reverse_c7073
cholp_r0,1.0*CHOLKr_M - 1.0*CHOLKr_M_reverse_80009 - 1.0*CHOLPCTr_M + 1.0*CHOLPCTr_M_reverse_d3dd8 - 1.0*PCHOLPPr_M + 1.0*PCHOLPPr_M_reverse_08757 + 1.0*PETHAMTr_M - 1.0*PETHAMTr_M_reverse_c7073
cholp_s0,1.0*CHOLKs_M - 1.0*CHOLKs_M_reverse_84f7a - 1.0*CHOLPCTs_M + 1.0*CHOLPCTs_M_reverse_fefd1 - 1.0*PCHOLPPs_M + 1.0*PCHOLPPs_M_reverse_e348b + 1.0*PETHAMTs_M - 1.0*PETHAMTs_M_reverse_bf31a
chol_r0,-1.0*CHOLKr_M + 1.0*CHOLKr_M_reverse_80009 + 1.0*CHOLtr_M - 1.0*CHOLtr_M_reverse_f0bc3 + 1.0*GPEPEr_M - 1.0*GPEPEr_M_reverse_6073e + 1.0*PCHOLPPr_M - 1.0*PCHOLPPr_M_reverse_08757 + 1.0*PLCr_M - 1.0*PLCr_M_reverse_fa6e6
chol_s0,-1.0*CHOLKs_M + 1.0*CHOLKs_M_reverse_84f7a - 1.0*CHOLMOs_M + 1.0*CHOLMOs_M_reverse_b32db + 1.0*CHOLts_M - 1.0*CHOLts_M_reverse_f55eb + 1.0*PCHOLPPs_M - 1.0*PCHOLPPs_M_reverse_e348b
cdpchol_r0,1.0*CHOLPCTr_M - 1.0*CHOLPCTr_M_reverse_d3dd8 - 1.0*DAGCPr_M + 1.0*DAGCPr_M_reverse_c91a9
cdpchol_s0,1.0*CHOLPCTs_M - 1.0*CHOLPCTs_M_reverse_fefd1 - 1.0*DAGCPs_M + 1.0*DAGCPs_M_reverse_f66ec
pc_os_s0,1.0*DAGCPs_M - 1.0*DAGCPs_M_reverse_f66ec + 1.0*PCts_M - 1.0*PCts_M_reverse_ea85c
1agpc_os_r0,-1.0*LPPr_M + 1.0*LPPr_M_reverse_89c71 + 1.0*PLAr_M - 1.0*PLAr_M_reverse_30b1b
g3pc_r0,-1.0*GPEPEr_M + 1.0*GPEPEr_M_reverse_6073e + 1.0*LPPr_M - 1.0*LPPr_M_reverse_89c71
udpgal_s0,-1.0*DGDGSs_M + 1.0*DGDGSs_M_reverse_520ba - 1.0*MGDGSs_M + 1.0*MGDGSs_M_reverse_e9044 + 1.0*UDPGALts_M - 1.0*UDPGALts_M_reverse_ab1b2
mgdg_os_s0,-1.0*DGDGSs_M + 1.0*DGDGSs_M_reverse_520ba + 1.0*MGDGSs_M - 1.0*MGDGSs_M_reverse_e9044
dgdg_os_s0,1.0*DGDGSs_M - 1.0*DGDGSs_M_reverse_520ba
udpsq_s0,-1.0*SQTs_M + 1.0*SQTs_M_reverse_565f2 + 1.0*UDPSQSs_M - 1.0*UDPSQSs_M_reverse_bb493
sq12dgr_os_s0,-1.0*DM_SQ12DGR_OS(s)_M + 1.0*DM_SQ12DGR_OS(s)_M_reverse_0e62b + 1.0*SQTs_M - 1.0*SQTs_M_reverse_565f2
udpg_s0,1.0*UDPGts_M - 1.0*UDPGts_M_reverse_8e7f4 - 1.0*UDPSQSs_M + 1.0*UDPSQSs_M_reverse_bb493
9-hpot_s0,-1.0*LNL9HPLs_M + 1.0*LNL9HPLs_M_reverse_ce7bd + 1.0*LNL9LOs_M - 1.0*LNL9LOs_M_reverse_314c9
9-hpod_s0,-1.0*OCDCYA9HPLs_M + 1.0*OCDCYA9HPLs_M_reverse_c528b + 1.0*OCDCYA9LOs_M - 1.0*OCDCYA9LOs_M_reverse_ae878
13-hpot_s0,-1.0*HPDHs_M + 1.0*HPDHs_M_reverse_a9593 - 1.0*LNL13HPLs_M + 1.0*LNL13HPLs_M_reverse_c1fd0 + 1.0*LNL13LOs_M - 1.0*LNL13LOs_M_reverse_b91bd
13-hpod_s0,-1.0*OCDCYA13HPLs_M + 1.0*OCDCYA13HPLs_M_reverse_02496 + 1.0*OCDCYA13LOs_M - 1.0*OCDCYA13LOs_M_reverse_17c66
3-non_s0,-1.0*DM_3-NON(s)_M + 1.0*DM_3-NON(s)_M_reverse_fdf83 + 1.0*LNL9HPLs_M - 1.0*LNL9HPLs_M_reverse_ce7bd
9-nonan_s0,-1.0*DM_9-NONAN(s)_M + 1.0*DM_9-NONAN(s)_M_reverse_36c7e + 1.0*LNL9HPLs_M - 1.0*LNL9HPLs_M_reverse_ce7bd + 1.0*OCDCYA9HPLs_M - 1.0*OCDCYA9HPLs_M_reverse_c528b
3-nond_s0,-1.0*DM_3-NOND(s)_M + 1.0*DM_3-NOND(s)_M_reverse_7ba46 + 1.0*OCDCYA9HPLs_M - 1.0*OCDCYA9HPLs_M_reverse_c528b
hxnl_s0,1.0*LNL13HPLs_M - 1.0*LNL13HPLs_M_reverse_c1fd0
12o9dd_s0,-1.0*DM_12O9DD(s)_M + 1.0*DM_12O9DD(s)_M_reverse_e89e1 + 1.0*LNL13HPLs_M - 1.0*LNL13HPLs_M_reverse_c1fd0 + 1.0*OCDCYA13HPLs_M - 1.0*OCDCYA13HPLs_M_reverse_02496
hxndl_s0,1.0*OCDCYA13HPLs_M - 1.0*OCDCYA13HPLs_M_reverse_02496
1213s-epoxlin_s0,-1.0*ALOCs_M + 1.0*ALOCs_M_reverse_4a361 + 1.0*HPDHs_M - 1.0*HPDHs_M_reverse_a9593
12oxophyt_s0,1.0*ALOCs_M - 1.0*ALOCs_M_reverse_4a361 + 1.0*OPDAts_M - 1.0*OPDAts_M_reverse_f01d2
12oxophyt_x0,1.0*OPDAtx_M - 1.0*OPDAtx_M_reverse_795fd - 1.0*OPRx_M + 1.0*OPRx_M_reverse_a8ccb
3o2c2poct_x0,-1.0*3OOPCOALx_M + 1.0*3OOPCOALx_M_reverse_05620 + 1.0*OPRx_M - 1.0*OPRx_M_reverse_a8ccb
opc8coa_x0,1.0*3OOPCOALx_M - 1.0*3OOPCOALx_M_reverse_05620 - 1.0*OPC8ACOx_M + 1.0*OPC8ACOx_M_reverse_a5e10
ocp8t2ecoa_x0,1.0*OPC8ACOx_M - 1.0*OPC8ACOx_M_reverse_a5e10 - 1.0*OPC8T2ECHx_M + 1.0*OPC8T2ECHx_M_reverse_7ca8d
opc8hacoa_x0,-1.0*OPC8HACDHx_M + 1.0*OPC8HACDHx_M_reverse_28c29 + 1.0*OPC8T2ECHx_M - 1.0*OPC8T2ECHx_M_reverse_7ca8d
oopc8coa_x0,-1.0*OOPC8CTx_M + 1.0*OOPC8CTx_M_reverse_b6173 + 1.0*OPC8HACDHx_M - 1.0*OPC8HACDHx_M_reverse_28c29
opc6coa_x0,1.0*OOPC8CTx_M - 1.0*OOPC8CTx_M_reverse_b6173 - 1.0*OPC6ACOx_M + 1.0*OPC6ACOx_M_reverse_47263
ocp6t2ecoa_x0,1.0*OPC6ACOx_M - 1.0*OPC6ACOx_M_reverse_47263 - 1.0*OPC6T2ECHx_M + 1.0*OPC6T2ECHx_M_reverse_6fa9b
opc6hacoa_x0,-1.0*OPC6HACDHx_M + 1.0*OPC6HACDHx_M_reverse_0249f + 1.0*OPC6T2ECHx_M - 1.0*OPC6T2ECHx_M_reverse_6fa9b
oopc6coa_x0,-1.0*OOPC6CTx_M + 1.0*OOPC6CTx_M_reverse_ff1c1 + 1.0*OPC6HACDHx_M - 1.0*OPC6HACDHx_M_reverse_0249f
opc4coa_x0,1.0*OOPC6CTx_M - 1.0*OOPC6CTx_M_reverse_ff1c1 - 1.0*OPC4ACOx_M + 1.0*OPC4ACOx_M_reverse_caaeb
ocp4t2ecoa_x0,1.0*OPC4ACOx_M - 1.0*OPC4ACOx_M_reverse_caaeb - 1.0*OPC4T2ECHx_M + 1.0*OPC4T2ECHx_M_reverse_1f692
opc4hacoa_x0,-1.0*OPC4HACDHx_M + 1.0*OPC4HACDHx_M_reverse_78163 + 1.0*OPC4T2ECHx_M - 1.0*OPC4T2ECHx_M_reverse_1f692
oopc4coa_x0,-1.0*OOPC4CTx_M + 1.0*OOPC4CTx_M_reverse_86748 + 1.0*OPC4HACDHx_M - 1.0*OPC4HACDHx_M_reverse_78163
jascoa_x0,-1.0*JASCHc_M + 1.0*JASCHc_M_reverse_f755f + 1.0*OOPC4CTx_M - 1.0*OOPC4CTx_M_reverse_86748
7ijas_x0,1.0*JASCHc_M - 1.0*JASCHc_M_reverse_f755f - 1.0*JASIc_M + 1.0*JASIc_M_reverse_73245
jas_x0,1.0*JASIc_M - 1.0*JASIc_M_reverse_73245 + 1.0*JAStx_M - 1.0*JAStx_M_reverse_9e720
jas_c0,-1.0*AMETJASMTc_M + 1.0*AMETJASMTc_M_reverse_27125 - 1.0*JASILSc_M + 1.0*JASILSc_M_reverse_ea568 - 1.0*JASLSc_M + 1.0*JASLSc_M_reverse_a83cb - 1.0*JASVSc_M + 1.0*JASVSc_M_reverse_509a3 - 1.0*JAStx_M + 1.0*JAStx_M_reverse_9e720
metjas_c0,1.0*AMETJASMTc_M - 1.0*AMETJASMTc_M_reverse_27125
jasval_c0,-1.0*DM_JASVAL(c)_M + 1.0*DM_JASVAL(c)_M_reverse_29fce + 1.0*JASVSc_M - 1.0*JASVSc_M_reverse_509a3
jasile_c0,-1.0*DM_JASILE(c)_M + 1.0*DM_JASILE(c)_M_reverse_c33c0 + 1.0*JASILSc_M - 1.0*JASILSc_M_reverse_ea568
jasleu_c0,-1.0*DM_JASLEU(c)_M + 1.0*DM_JASLEU(c)_M_reverse_fd109 + 1.0*JASLSc_M - 1.0*JASLSc_M_reverse_a83cb
3dsphgn_r0,-1.0*3DSPHRr_M + 1.0*3DSPHRr_M_reverse_e8795 + 1.0*SERPTr_M - 1.0*SERPTr_M_reverse_7e0b0
sphgn_r0,1.0*3DSPHRr_M - 1.0*3DSPHRr_M_reverse_e8795 - 1.0*ASPHGNAT1r_M + 1.0*ASPHGNAT1r_M_reverse_cd29c + 1.0*ASPHGNAr_M - 1.0*ASPHGNAr_M_reverse_ec07d - 1.0*PCSr_M + 1.0*PCSr_M_reverse_3d0c1 - 1.0*SLCBK1r_M + 1.0*SLCBK1r_M_reverse_0df19 - 1.0*SPHOORr_M + 1.0*SPHOORr_M_reverse_d942f
sph1p_r0,-1.0*SGPL11r_M + 1.0*SGPL11r_M_reverse_7ed0d + 1.0*SLCBK1r_M - 1.0*SLCBK1r_M_reverse_0df19
hxdcal_r0,1.0*SGPL11r_M - 1.0*SGPL11r_M_reverse_7ed0d
sphs1p_r0,-1.0*SGPL12r_M + 1.0*SGPL12r_M_reverse_9c35d + 1.0*SLCBK2r_M - 1.0*SLCBK2r_M_reverse_3ab67
hxdceal_r0,1.0*SGPL12r_M - 1.0*SGPL12r_M_reverse_9c35d
sphings_r0,1.0*ASPHGNAHr_M - 1.0*ASPHGNAHr_M_reverse_2fb2c - 1.0*ASPHGNAT2r_M + 1.0*ASPHGNAT2r_M_reverse_4b583 + 1.0*PCSr_M - 1.0*PCSr_M_reverse_3d0c1 - 1.0*SLCBK2r_M + 1.0*SLCBK2r_M_reverse_3ab67
cer1_os_r0,1.0*ASPHGNAT1r_M - 1.0*ASPHGNAT1r_M_reverse_cd29c - 1.0*ASPHGNAr_M + 1.0*ASPHGNAr_M_reverse_ec07d - 1.0*DHCDSr_M + 1.0*DHCDSr_M_reverse_0579d
cer2_os_r0,1.0*ASPHGNAT3r_M - 1.0*ASPHGNAT3r_M_reverse_3c30d - 1.0*PCAHr_M + 1.0*PCAHr_M_reverse_4e0fc
psphings_r0,-1.0*ASPHGNAT3r_M + 1.0*ASPHGNAT3r_M_reverse_3c30d + 1.0*PCAHr_M - 1.0*PCAHr_M_reverse_4e0fc + 1.0*SPHOORr_M - 1.0*SPHOORr_M_reverse_d942f
cer3_os_r0,-1.0*ASPHGNAHr_M + 1.0*ASPHGNAHr_M_reverse_2fb2c + 1.0*ASPHGNAT2r_M - 1.0*ASPHGNAT2r_M_reverse_4b583 + 1.0*DHCDSr_M - 1.0*DHCDSr_M_reverse_0579d - 1.0*UGCGr_M + 1.0*UGCGr_M_reverse_0aa89
fadh2_r0,-1.0*DHCDSr_M + 1.0*DHCDSr_M_reverse_0579d + 1.0*FADH2tr_M - 1.0*FADH2tr_M_reverse_1a773
fad_r0,1.0*DHCDSr_M - 1.0*DHCDSr_M_reverse_0579d + 1.0*FADtr_M - 1.0*FADtr_M_reverse_6427f
udpg_r0,1.0*UDPGr_M - 1.0*UDPGr_M_reverse_a28bf - 1.0*UGCGr_M + 1.0*UGCGr_M_reverse_0aa89
gluside_r0,1.0*GLUSIDEr_M - 1.0*GLUSIDEr_M_reverse_c43d8 + 1.0*UGCGr_M - 1.0*UGCGr_M_reverse_0aa89
udp_r0,1.0*UGCGr_M - 1.0*UGCGr_M_reverse_0aa89
gluside_c0,1.0*GLB1c_M - 1.0*GLB1c_M_reverse_540dd - 1.0*GLUSIDEr_M + 1.0*GLUSIDEr_M_reverse_c43d8 - 1.0*UGALCGc_M + 1.0*UGALCGc_M_reverse_672ab
galgluside_c0,-1.0*A4GALTc_M + 1.0*A4GALTc_M_reverse_57712 + 1.0*AGALSc_M - 1.0*AGALSc_M_reverse_e936e - 1.0*GLB1c_M + 1.0*GLB1c_M_reverse_540dd + 1.0*HXAMS1c_M - 1.0*HXAMS1c_M_reverse_2d392 - 1.0*SIAT9c_M + 1.0*SIAT9c_M_reverse_b5893 + 1.0*UGALCGc_M - 1.0*UGALCGc_M_reverse_672ab
oclysLCP_m0,1.0*LACPLTm_M - 1.0*LACPLTm_M_reverse_d3f25 - 1.0*OACPSSTm_M + 1.0*OACPSSTm_M_reverse_a9890
lipACP_m0,1.0*OACPSSTm_M - 1.0*OACPSSTm_M_reverse_a9890
met-L_m0,-1.0*METTLm_M + 1.0*METTLm_M_reverse_bbbb8 - 1.0*METt2m_M + 1.0*METt2m_M_reverse_72292 + 2.0*OACPSSTm_M - 2.0*OACPSSTm_M_reverse_a9890
dad-5_m0,2.0*OACPSSTm_M - 2.0*OACPSSTm_M_reverse_a9890
lipro_m0,-1.0*LACPLTm_M + 1.0*LACPLTm_M_reverse_d3f25
malACPme_c0,-1.0*MACPMMEc_M + 1.0*MACPMMEc_M_reverse_6b6eb + 1.0*MCOAMTc_M - 1.0*MCOAMTc_M_reverse_8e905
akgACPme_c0,-1.0*3HGNORc_M + 1.0*3HGNORc_M_reverse_0f49a + 1.0*MACPMMEc_M - 1.0*MACPMMEc_M_reverse_6b6eb
hakgACPme_c0,-1.0*3HGMELc_M + 1.0*3HGMELc_M_reverse_f486f + 1.0*3HGNORc_M - 1.0*3HGNORc_M_reverse_0f49a
egluACPme_c0,1.0*3HGMELc_M - 1.0*3HGMELc_M_reverse_f486f - 1.0*GLUACPMEORc_M + 1.0*GLUACPMEORc_M_reverse_94637
gluACPme_c0,1.0*GLUACPMEORc_M - 1.0*GLUACPMEORc_M_reverse_94637 - 1.0*GLUMEORc_M + 1.0*GLUMEORc_M_reverse_ad79c
kpimACPme_c0,1.0*GLUMEORc_M - 1.0*GLUMEORc_M_reverse_ad79c - 1.0*HPIMMEORc_M + 1.0*HPIMMEORc_M_reverse_58f02
hpimACPme_c0,-1.0*HPIMMELc_M + 1.0*HPIMMELc_M_reverse_679ca + 1.0*HPIMMEORc_M - 1.0*HPIMMEORc_M_reverse_58f02
epimACPme_c0,1.0*HPIMMELc_M - 1.0*HPIMMELc_M_reverse_679ca - 1.0*PIMACPMEc_M + 1.0*PIMACPMEc_M_reverse_f9b3f
pimACPme_c0,-1.0*PACPMEEc_M + 1.0*PACPMEEc_M_reverse_5bdc9 + 1.0*PIMACPMEc_M - 1.0*PIMACPMEc_M_reverse_f9b3f
pimACP_c0,-1.0*AONSc_M + 1.0*AONSc_M_reverse_e4093 + 1.0*PACPMEEc_M - 1.0*PACPMEEc_M_reverse_5bdc9
meoh_c0,1.0*PACPMEEc_M - 1.0*PACPMEEc_M_reverse_5bdc9
8aonn_c0,-1.0*AMETAOTc_M + 1.0*AMETAOTc_M_reverse_2b67e + 1.0*AONSc_M - 1.0*AONSc_M_reverse_e4093
amob_c0,1.0*AMETAOTc_M - 1.0*AMETAOTc_M_reverse_2b67e - 1.0*DM_AMOB(c)_M + 1.0*DM_AMOB(c)_M_reverse_1d143
dann_c0,1.0*AMETAOTc_M - 1.0*AMETAOTc_M_reverse_2b67e - 1.0*DTBTSc_M + 1.0*DTBTSc_M_reverse_3af3d
dtbt_c0,-1.0*BTNSc_M + 1.0*BTNSc_M_reverse_ae9d4 + 1.0*DTBTSc_M - 1.0*DTBTSc_M_reverse_3af3d
btn_c0,1.0*BTNSc_M - 1.0*BTNSc_M_reverse_ae9d4 - 1.0*DM_BTN(c)_M + 1.0*DM_BTN(c)_M_reverse_c5d7a
dad-5_c0,2.0*BTNSc_M - 2.0*BTNSc_M_reverse_ae9d4
cys-prot_c0,-1.0*PFRTc_M + 1.0*PFRTc_M_reverse_f89b1
frprot_c0,-1.0*CAAPc_M + 1.0*CAAPc_M_reverse_4277f + 1.0*PFRTc_M - 1.0*PFRTc_M_reverse_f89b1
frcysprot_c0,1.0*CAAPc_M - 1.0*CAAPc_M_reverse_4277f - 1.0*PIOCMTc_M + 1.0*PIOCMTc_M_reverse_da563
frcysmpest_c0,-1.0*FRCYOc_M + 1.0*FRCYOc_M_reverse_120c8 + 1.0*PIOCMTc_M - 1.0*PIOCMTc_M_reverse_da563
frnsl_c0,1.0*FRCYOc_M - 1.0*FRCYOc_M_reverse_120c8 - 1.0*FRNCTIc_M + 1.0*FRNCTIc_M_reverse_b4fae + 1.0*FRORc_M - 1.0*FRORc_M_reverse_c8480
frnsol_c0,1.0*FRNCTIc_M - 1.0*FRNCTIc_M_reverse_b4fae - 1.0*FRORc_M + 1.0*FRORc_M_reverse_c8480 - 1.0*FRPTc_M + 1.0*FRPTc_M_reverse_42f28
frp_c0,-1.0*FRPPTc_M + 1.0*FRPPTc_M_reverse_e815f + 1.0*FRPTc_M - 1.0*FRPTc_M_reverse_42f28
dedoldp_c0,-1.0*DEDOLDPSATc_M + 1.0*DEDOLDPSATc_M_reverse_7f56c + 1.0*DEDOLDPSc_M - 1.0*DEDOLDPSc_M_reverse_1f6c6
doldp_c0,1.0*DEDOLDPSATc_M - 1.0*DEDOLDPSATc_M_reverse_7f56c + 1.0*DOLASNTc_M - 1.0*DOLASNTc_M_reverse_ab29c - 1.0*DOLDPPc_M + 1.0*DOLDPPc_M_reverse_510d5
dolp_c0,1.0*DOLDPPc_M - 1.0*DOLDPPc_M_reverse_510d5 + 1.0*DOLKc_M - 1.0*DOLKc_M_reverse_54873 + 1.0*DOLPGT1c_M - 1.0*DOLPGT1c_M_reverse_46f49 + 1.0*DOLPGT2c_M - 1.0*DOLPGT2c_M_reverse_c081b + 1.0*DOLPGT3c_M - 1.0*DOLPGT3c_M_reverse_1db3e + 1.0*DOLPMT1c_M - 1.0*DOLPMT1c_M_reverse_9d1af - 1.0*DOLPMTc_M + 1.0*DOLPMTc_M_reverse_3c691 + 1.0*G12MT3c_M - 1.0*G12MT3c_M_reverse_ebcd7 + 1.0*G12MT4c_M - 1.0*G12MT4c_M_reverse_1b8b5 + 1.0*G16MT2c_M - 1.0*G16MT2c_M_reverse_fdf05 - 1.0*GLCNACPTc_M + 1.0*GLCNACPTc_M_reverse_ebfa1 + 1.0*GPIMTc_M - 1.0*GPIMTc_M_reverse_75b8c + 1.0*H2MTc_M - 1.0*H2MTc_M_reverse_d5df4 + 1.0*H3MTc_M - 1.0*H3MTc_M_reverse_33999 + 1.0*H6MTc_M - 1.0*H6MTc_M_reverse_cf69a - 1.0*UDPDOLPTc_M + 1.0*UDPDOLPTc_M_reverse_313c1
dolichol_c0,-1.0*DOLKc_M + 1.0*DOLKc_M_reverse_54873
G00001_c0,1.0*GLCNACPTc_M - 1.0*GLCNACPTc_M_reverse_ebfa1 - 1.0*GLCNACTc_M + 1.0*GLCNACTc_M_reverse_90a7a
G00002_c0,-1.0*BDMTc_M + 1.0*BDMTc_M_reverse_2c51e + 1.0*GLCNACTc_M - 1.0*GLCNACTc_M_reverse_90a7a
G00003_c0,1.0*BDMTc_M - 1.0*BDMTc_M_reverse_2c51e - 1.0*G13MTc_M + 1.0*G13MTc_M_reverse_5079d
dolmanp_c0,-1.0*DOLPMT1c_M + 1.0*DOLPMT1c_M_reverse_9d1af + 1.0*DOLPMTc_M - 1.0*DOLPMTc_M_reverse_3c691 - 1.0*G12MT3c_M + 1.0*G12MT3c_M_reverse_ebcd7 - 1.0*G12MT4c_M + 1.0*G12MT4c_M_reverse_1b8b5 - 1.0*G16MT2c_M + 1.0*G16MT2c_M_reverse_fdf05 - 1.0*GPIMTc_M + 1.0*GPIMTc_M_reverse_75b8c - 1.0*H2MTc_M + 1.0*H2MTc_M_reverse_d5df4 - 1.0*H3MTc_M + 1.0*H3MTc_M_reverse_33999 - 1.0*H6MTc_M + 1.0*H6MTc_M_reverse_cf69a
G00004_c0,1.0*G13MTc_M - 1.0*G13MTc_M_reverse_5079d - 1.0*G16MT1c_M + 1.0*G16MT1c_M_reverse_4c079
G00005_c0,-1.0*G12MT1c_M + 1.0*G12MT1c_M_reverse_02e41 + 1.0*G16MT1c_M - 1.0*G16MT1c_M_reverse_4c079
G10526_c0,1.0*G12MT1c_M - 1.0*G12MT1c_M_reverse_02e41 - 1.0*G12MT2c_M + 1.0*G12MT2c_M_reverse_5066a
G00006_c0,-1.0*DOLPMT1c_M + 1.0*DOLPMT1c_M_reverse_9d1af + 1.0*G12MT2c_M - 1.0*G12MT2c_M_reverse_5066a
G10595_c0,1.0*DOLPMT1c_M - 1.0*DOLPMT1c_M_reverse_9d1af - 1.0*G12MT3c_M + 1.0*G12MT3c_M_reverse_ebcd7
G10596_c0,1.0*G12MT3c_M - 1.0*G12MT3c_M_reverse_ebcd7 - 1.0*G16MT2c_M + 1.0*G16MT2c_M_reverse_fdf05
G10597_c0,-1.0*G12MT4c_M + 1.0*G12MT4c_M_reverse_1b8b5 + 1.0*G16MT2c_M - 1.0*G16MT2c_M_reverse_fdf05
G00007_c0,-1.0*DOLPGT1c_M + 1.0*DOLPGT1c_M_reverse_46f49 + 1.0*G12MT4c_M - 1.0*G12MT4c_M_reverse_1b8b5
dolpglc_c0,-1.0*DOLPGT1c_M + 1.0*DOLPGT1c_M_reverse_46f49 - 1.0*DOLPGT2c_M + 1.0*DOLPGT2c_M_reverse_c081b - 1.0*DOLPGT3c_M + 1.0*DOLPGT3c_M_reverse_1db3e + 1.0*UDPDOLPTc_M - 1.0*UDPDOLPTc_M_reverse_313c1
G10598_c0,1.0*DOLPGT1c_M - 1.0*DOLPGT1c_M_reverse_46f49 - 1.0*DOLPGT2c_M + 1.0*DOLPGT2c_M_reverse_c081b
G10599_c0,1.0*DOLPGT2c_M - 1.0*DOLPGT2c_M_reverse_c081b - 1.0*DOLPGT3c_M + 1.0*DOLPGT3c_M_reverse_1db3e
G00008_c0,-1.0*DOLASNTc_M + 1.0*DOLASNTc_M_reverse_ab29c + 1.0*DOLPGT3c_M - 1.0*DOLPGT3c_M_reverse_1db3e
Asn-X-Ser-FSLASH-Thr_c0,-1.0*DOLASNTc_M + 1.0*DOLASNTc_M_reverse_ab29c
G00009_c0,1.0*DOLASNTc_M - 1.0*DOLASNTc_M_reverse_ab29c - 1.0*MG1Ac_M + 1.0*MG1Ac_M_reverse_d2652 - 1.0*MG1Bc_M + 1.0*MG1Bc_M_reverse_d81e6
